fecha_venta,ciudad,temperatura_maxima,temperatura_minima,lluvia_mm,precio_unitario,total_venta,ventas_predichas
2014-06-11,Seattle,10.1,0.8,0.0,29.592,88.776,236.9157613446108
2014-06-11,Seattle,10.1,0.8,0.0,2.89,11.56,236.9157613446108
2014-06-11,Seattle,10.1,0.8,0.0,15.58,15.58,236.9157613446108
2012-10-24,Houston,-0.3,-5.2,0.0,5.184,15.552,286.8618125581248
2012-10-24,Houston,-0.3,-5.2,0.0,49.623,347.361,286.8618125581248
2012-10-24,Houston,-0.3,-5.2,0.0,5.184,10.368,286.8618125581248
2014-05-28,Seattle,7.0,-0.8,0.0,16.36,98.16,253.2370630816779
2014-05-28,Seattle,7.0,-0.8,0.0,10.48,31.44,253.2370630816779
2011-12-05,Philadelphia,14.8,5.0,0.3,49.784,348.488,225.7041049815004
2011-12-05,Philadelphia,14.8,5.0,0.3,43.184,172.736,225.7041049815004
2013-08-15,Los Angeles,29.5,13.5,35.4,5.18,15.54,159.71175805012186
2013-08-15,Los Angeles,29.5,13.5,35.4,17.592000000000002,105.552,159.71175805012186
2013-09-06,Houston,22.6,9.7,0.0,5.184,25.92,189.7277663406961
2013-09-06,Houston,22.6,9.7,0.0,1.976,15.808,189.7277663406961
2013-09-06,Houston,22.6,9.7,0.0,5.184,10.368,189.7277663406961
2014-06-27,Philadelphia,26.9,20.5,0.4,119.39999999999999,358.2,232.40819649138447
2014-06-27,Philadelphia,26.9,20.5,0.4,38.99400000000001,545.916,232.40819649138447
2014-02-19,Los Angeles,20.2,14.9,49.9,55.992,167.976,257.6777925823545
2014-02-19,Los Angeles,20.2,14.9,49.9,36.51,109.53,257.6777925823545
2014-02-19,Los Angeles,20.2,14.9,49.9,4.91,9.82,257.6777925823545
2014-11-11,Seattle,-5.3,-8.8,0.0,8.784,26.352,305.43274975757623
2013-09-25,San Francisco,32.9,19.4,0.7,12.64,63.2,168.93383740678533
2013-11-21,Los Angeles,19.0,13.2,58.5,3.25,39.0,256.8680883282673
2013-04-10,Los Angeles,23.1,13.1,23.5,111.333,556.665,213.97932581196903
2014-09-22,Seattle,6.7,1.3,0.4,35.99,71.98,272.01882541105505
2014-09-22,Seattle,6.7,1.3,0.4,39.99,79.98,272.01882541105505
2014-08-25,New York City,30.0,15.4,0.0,6.168,24.672,165.07240474517158
2014-08-25,New York City,30.0,15.4,0.0,3.744,3.744,165.07240474517158
2013-02-22,Los Angeles,21.7,13.8,45.1,89.192,445.96,234.9146298474335
2013-02-22,Los Angeles,21.7,13.8,45.1,36.24,36.24,234.9146298474335
2013-02-22,Los Angeles,21.7,13.8,45.1,3.5500000000000003,10.65,234.9146298474335
2014-12-09,San Francisco,24.6,18.9,4.8,21.98,87.92,241.93565493095664
2014-12-09,San Francisco,24.6,18.9,4.8,22.424,22.424,241.93565493095664
2014-12-09,San Francisco,24.6,18.9,4.8,30.16,90.48,241.93565493095664
2014-12-09,San Francisco,24.6,18.9,4.8,42.76,42.76,241.93565493095664
2014-09-24,Chicago,33.9,22.9,1.2,12.196,73.176,186.42928278257884
2014-09-24,Chicago,33.9,22.9,1.2,5.184,20.736,186.42928278257884
2014-09-24,Chicago,33.9,22.9,1.2,19.992,39.984,186.42928278257884
2012-10-23,Houston,0.2,-8.0,0.0,5.183999999999999,36.288,260.96811547114385
2012-10-23,Houston,0.2,-8.0,0.0,75.192,150.384,260.96811547114385
2013-04-01,Philadelphia,15.4,3.3,0.3,93.594,280.782,207.25849176486992
2013-04-01,Philadelphia,15.4,3.3,0.3,15.992,31.984,207.25849176486992
2013-12-30,Los Angeles,21.3,15.1,6.0,3.7439999999999998,11.232,243.51320589228575
2013-12-04,Los Angeles,22.8,13.6,53.9,329.99,1649.95,224.40108018084632
2013-12-04,Los Angeles,22.8,13.6,53.9,18.650000000000002,111.9,224.40108018084632
2013-06-15,Los Angeles,24.2,15.3,55.4,119.833,599.165,224.6554508477824
2013-09-03,San Francisco,25.9,19.3,16.1,15.51,46.53,234.46537626416824
2012-10-19,Los Angeles,19.7,13.4,24.4,328.14,1640.7,247.62459293657608
2012-10-19,Los Angeles,19.7,13.4,24.4,90.0,270.0,247.62459293657608
2013-04-05,New York City,16.0,2.5,0.0,294.392,588.784,195.6206423545722
2012-04-17,New York City,25.8,15.7,0.0,99.6,99.6,205.95606464841555
2012-04-17,New York City,25.8,15.7,0.0,4.792,62.296,205.95606464841555
2012-04-17,New York City,25.8,15.7,0.0,3.5700000000000003,10.71,205.95606464841555
2013-07-26,Houston,17.9,8.5,0.8,20.936,20.936,223.8986984136008
2013-08-27,New York City,29.5,20.8,2.0,5.5,33.0,210.99708224452536
2013-08-27,New York City,29.5,20.8,2.0,49.989999999999995,249.95,210.99708224452536
2014-04-29,Philadelphia,9.3,6.4,7.1,8.384,8.384,287.76677951901394
2014-04-29,Philadelphia,9.3,6.4,7.1,3.424,6.848,287.76677951901394
2014-09-05,San Francisco,31.2,20.9,0.0,2.2239999999999998,13.344,195.8792067823595
2014-09-05,San Francisco,31.2,20.9,0.0,184.784,1478.272,195.8792067823595
2014-09-29,Los Angeles,23.0,13.9,21.8,3.08,9.24,220.76770600835397
2011-02-15,Houston,-2.1,-9.0,0.0,5.3919999999999995,16.176,274.5006237375673
2013-06-10,San Francisco,30.5,19.5,0.0,40.784,122.352,191.66369602292067
2011-09-26,San Diego,26.9,21.4,13.5,195.184,585.552,240.91794973980404
2011-09-26,San Diego,26.9,21.4,13.5,6.48,19.44,240.91794973980404
2014-10-09,San Diego,23.9,21.0,68.6,103.192,103.192,272.4464663270589
2014-10-09,San Diego,23.9,21.0,68.6,18.0,36.0,272.4464663270589
2014-10-09,San Diego,23.9,21.0,68.6,59.99,239.96,272.4464663270589
2014-10-09,San Diego,23.9,21.0,68.6,20.34,40.68,272.4464663270589
2014-01-27,Houston,-2.9,-6.8,0.0,9.08,18.16,298.5876733562173
2011-11-28,San Francisco,27.8,19.4,14.8,3.68,7.36,217.59823432264093
2011-11-28,San Francisco,27.8,19.4,14.8,10.35,41.4,217.59823432264093
2011-11-28,San Francisco,27.8,19.4,14.8,102.833,411.332,217.59823432264093
2012-09-04,Philadelphia,28.4,21.6,15.3,1.914,7.656,228.88155638089688
2014-07-16,New York City,26.7,21.4,14.8,3.28,6.56,242.9212444941038
2014-07-16,New York City,26.7,21.4,14.8,2.61,7.83,242.9212444941038
2014-07-16,New York City,26.7,21.4,14.8,20.95,41.9,242.9212444941038
2014-07-16,New York City,26.7,21.4,14.8,110.69099999999999,664.146,242.9212444941038
2014-07-16,New York City,26.7,21.4,14.8,4.48,8.96,242.9212444941038
2014-11-03,Philadelphia,14.5,3.8,0.0,3.312,3.312,219.2954412402131
2014-11-03,Philadelphia,14.5,3.8,0.0,6.712,20.136,219.2954412402131
2014-11-03,Philadelphia,14.5,3.8,0.0,2.952,8.856,219.2954412402131
2014-11-03,Philadelphia,14.5,3.8,0.0,214.8,859.2,219.2954412402131
2013-10-09,Los Angeles,22.9,14.2,71.0,30.98,61.96,230.2178457754899
2012-10-08,San Francisco,28.4,19.7,0.2,29.18,145.9,212.51125480467948
2014-05-16,Chicago,28.3,22.5,2.4,28.352,56.704,235.00803024291287
2014-05-16,Chicago,28.3,22.5,2.4,5.56,11.12,235.00803024291287
2012-05-30,New York City,24.2,19.1,8.7,79.99,239.97,247.62866682883796
2012-05-30,New York City,24.2,19.1,8.7,80.16,160.32,247.62866682883796
2012-05-30,New York City,24.2,19.1,8.7,42.949999999999996,128.85,247.62866682883796
2014-12-05,Philadelphia,8.3,-0.2,3.5,23.996000000000002,239.96,246.2973781532018
2014-12-05,Philadelphia,8.3,-0.2,3.5,27.384,54.768,246.2973781532018
2014-12-05,Philadelphia,8.3,-0.2,3.5,4.4639999999999995,13.392,246.2973781532018
2014-12-05,Philadelphia,8.3,-0.2,3.5,4.784000000000001,23.92,246.2973781532018
2014-12-05,Philadelphia,8.3,-0.2,3.5,63.992,255.968,246.2973781532018
2014-05-01,Los Angeles,21.0,14.8,53.4,4.89,9.78,250.00898455585144
2012-05-08,New York City,19.4,12.0,1.7,18.97,37.94,236.84950850540744
2014-05-23,Chicago,31.9,21.3,0.0,90.993,181.986,192.48819748893888
2014-05-23,Chicago,31.9,21.3,0.0,0.796,1.592,192.48819748893888
2014-05-23,Chicago,31.9,21.3,0.0,7.448,22.344,192.48819748893888
2011-11-28,San Francisco,27.8,19.4,14.8,14.56,43.68,217.59823432264093
2011-11-28,San Francisco,27.8,19.4,14.8,19.990000000000002,139.93,217.59823432264093
2011-11-12,Houston,2.2,-5.3,0.0,2.672,2.672,263.1239558579661
2011-11-12,Houston,2.2,-5.3,0.0,2.776,16.656,263.1239558579661
2011-11-12,Houston,2.2,-5.3,0.0,26.504,79.512,263.1239558579661
2011-11-12,Houston,2.2,-5.3,0.0,5.183999999999999,36.288,263.1239558579661
2011-11-12,Houston,2.2,-5.3,0.0,67.9932,67.9932,263.1239558579661
2014-03-14,Chicago,27.4,21.2,7.1,4.864,19.456,233.9883143104549
2014-03-14,Chicago,27.4,21.2,7.1,104.993,209.986,233.9883143104549
2014-03-14,Chicago,27.4,21.2,7.1,5.952,29.76,233.9883143104549
2014-03-14,Chicago,27.4,21.2,7.1,89.768,89.768,233.9883143104549
2014-03-14,Chicago,27.4,21.2,7.1,479.992,959.984,233.9883143104549
2014-03-14,Chicago,27.4,21.2,7.1,5.184,15.552,233.9883143104549
2014-03-14,Chicago,27.4,21.2,7.1,34.36,34.36,233.9883143104549
2011-12-05,Columbus,18.1,11.4,29.9,32.792,98.376,247.8155415916562
2011-12-05,Columbus,18.1,11.4,29.9,7.485,29.94,247.8155415916562
2011-12-05,Columbus,18.1,11.4,29.9,5.824000000000001,17.472,247.8155415916562
2011-12-05,Columbus,18.1,11.4,29.9,36.738,36.738,247.8155415916562
2011-12-05,Columbus,18.1,11.4,29.9,89.97,179.94,247.8155415916562
2014-09-10,Los Angeles,25.5,14.0,56.3,3.28,6.56,202.9331410614536
2014-09-10,Los Angeles,25.5,14.0,56.3,48.784,243.92,202.9331410614536
2014-09-10,Los Angeles,25.5,14.0,56.3,5.28,47.52,202.9331410614536
2013-05-10,New York City,24.5,10.6,0.0,1.6,8.0,179.1109588201663
2011-12-15,San Diego,25.3,21.3,20.9,3.08,6.16,255.8026133565085
2014-12-01,New York City,17.2,4.3,2.8,20.89,83.56,198.63895978109397
2014-12-01,New York City,17.2,4.3,2.8,182.01999999999998,546.06,198.63895978109397
2014-12-01,New York City,17.2,4.3,2.8,89.83,269.49,198.63895978109397
2013-12-09,San Francisco,26.1,18.7,1.0,11.35,34.05,226.14537438107823
2013-12-09,San Francisco,26.1,18.7,1.0,176.19,352.38,226.14537438107823
2011-10-03,Columbus,16.7,10.4,14.8,27.992,55.984,251.15834269214105
2011-10-03,Columbus,16.7,10.4,14.8,2.896,14.48,251.15834269214105
2011-10-03,Columbus,16.7,10.4,14.8,47.496,142.488,251.15834269214105
2013-08-28,Houston,19.2,7.9,0.2,14.16,14.16,207.31043145806984
2013-08-28,Houston,19.2,7.9,0.2,15.984,79.92,207.31043145806984
2012-12-03,New York City,15.9,6.4,0.2,98.392,590.352,226.2305615760127
2014-03-26,New York City,3.0,-4.0,0.0,2.21,11.05,265.65972642432405
2012-12-06,San Francisco,26.0,18.8,0.1,3.89,7.78,227.71080185043684
2014-08-19,Seattle,10.3,4.8,1.7,421.95,843.9,265.71958921415626
2014-08-19,Seattle,10.3,4.8,1.7,166.24,1496.16,265.71958921415626
2013-02-02,New York City,-1.4,-6.5,0.0,58.98,117.96,287.08330655515147
2013-08-24,New York City,25.0,17.5,0.3,4.26,21.3,227.03861048716252
2013-08-24,New York City,25.0,17.5,0.3,208.16,1040.8,227.03861048716252
2013-08-24,New York City,25.0,17.5,0.3,4.89,29.34,227.03861048716252
2012-09-18,San Diego,27.4,21.2,6.4,110.98,443.92,233.89940441422647
2013-10-25,Los Angeles,22.5,13.8,13.1,25.0,100.0,223.4974719460608
2013-10-25,Los Angeles,22.5,13.8,13.1,179.99,359.98,223.4974719460608
2011-09-29,Seattle,2.7,-3.2,0.2,3.08,6.16,274.5276098574902
2011-09-29,Seattle,2.7,-3.2,0.2,260.98,2348.82,274.5276098574902
2013-08-22,Philadelphia,28.1,22.1,5.5,90.58800000000001,815.292,234.19734242351345
2013-09-24,New York City,21.9,8.6,0.0,1.504,10.528,187.7942115971151
2011-12-21,San Diego,27.4,19.4,0.0,220.96,1325.76,219.39477783927688
2011-12-21,San Diego,27.4,19.4,0.0,190.72,572.16,219.39477783927688
2013-04-02,Columbus,17.4,11.6,4.5,1.76,7.04,252.5443038250755
2014-03-24,Seattle,-10.8,-19.6,0.0,6.952,34.76,273.83218351541444
2014-10-07,New York City,22.9,16.0,0.7,40.99,40.99,234.9804880065541
2013-06-12,Seattle,15.4,7.3,6.0,7.31,14.62,238.4085525598819
2013-06-12,Seattle,15.4,7.3,6.0,3.8560000000000003,53.984,238.4085525598819
2013-06-12,Seattle,15.4,7.3,6.0,129.99,389.97,238.4085525598819
2013-01-22,Seattle,-8.0,-10.0,0.0,6.48,12.96,321.12030676460745
2011-05-28,Seattle,12.0,7.4,2.3,9.568,57.408,269.94825064155884
2011-05-28,Seattle,12.0,7.4,2.3,6.9,27.6,269.94825064155884
2011-12-29,Chicago,28.7,22.0,0.0,12.991999999999999,38.976,227.2235835353776
2012-11-05,Seattle,-1.3,-4.5,0.1,32.784,98.352,301.38995988682234
2012-12-26,Houston,-12.6,-16.4,0.0,91.68599999999999,275.058,314.716635064873
2013-05-06,San Francisco,24.7,19.5,15.7,35.544,71.088,246.96493287329133
2014-10-15,Chicago,31.2,23.4,0.0,3.044,27.396,214.89550691450808
2014-10-15,Chicago,31.2,23.4,0.0,13.456,13.456,214.89550691450808
2014-11-04,San Francisco,27.7,20.3,20.2,5.98,35.88,226.0490669003429
2014-09-23,New York City,21.0,9.5,0.0,13.392000000000001,40.176,202.9118733348428
2012-05-08,New York City,19.4,12.0,1.7,26.48,79.44,236.84950850540744
2012-05-08,New York City,19.4,12.0,1.7,119.31,357.93,236.84950850540744
2012-05-08,New York City,19.4,12.0,1.7,63.882,127.764,236.84950850540744
2012-05-08,New York City,19.4,12.0,1.7,399.992,2799.944,236.84950850540744
2012-05-08,New York City,19.4,12.0,1.7,6.48,19.44,236.84950850540744
2014-08-01,Chicago,32.7,22.7,0.0,36.792,36.792,195.7846200605828
2011-03-01,New York City,6.3,-1.6,0.0,1.9800000000000002,5.94,253.5854643539547
2012-11-14,Springfield,17.1,10.6,7.8,1.7440000000000002,8.72,248.11419498924903
2012-11-14,Springfield,17.1,10.6,7.8,30.392,91.176,248.11419498924903
2012-11-14,Springfield,17.1,10.6,7.8,39.992,159.968,248.11419498924903
2013-09-27,San Francisco,31.0,21.4,11.0,6.48,12.96,202.91779869653988
2011-09-22,Chicago,32.1,19.8,1.0,110.512,331.536,179.3672551715291
2012-09-25,New York City,22.0,10.1,0.0,99.99,899.91,198.2849034886093
2012-05-04,Houston,7.3,-2.5,0.0,135.192,946.344,237.5487144284321
2011-06-29,New York City,26.9,20.4,1.2,4.64,13.92,231.74915579607384
2011-01-21,Los Angeles,20.5,13.3,43.0,9.68,19.36,241.87369838585744
2011-01-21,Los Angeles,20.5,13.3,43.0,9.65,19.3,241.87369838585744
2014-01-01,San Francisco,28.5,20.5,4.5,12.792,38.376,218.2235434502895
2013-01-22,San Diego,29.0,21.5,0.0,14.799999999999999,44.4,220.6630589455632
2013-01-22,San Diego,29.0,21.5,0.0,4.13,20.65,220.6630589455632
2012-03-29,Springfield,18.6,11.7,2.0,2.78,5.56,241.9583622331496
2013-12-31,Los Angeles,22.6,13.8,32.5,120.33,481.32,225.04245802516775
2013-12-31,Los Angeles,22.6,13.8,32.5,6.384,6.384,225.04245802516775
2012-09-10,Seattle,3.8,-0.9,0.1,58.98,353.88,281.8999344995759
2014-09-09,Houston,10.5,6.8,0.0,14.200000000000001,85.2,278.8785289105877
2012-09-24,Los Angeles,22.0,14.8,41.5,4.97,14.91,239.3066344420192
2012-09-24,Los Angeles,22.0,14.8,41.5,289.53,1158.12,239.3066344420192
2012-11-26,Springfield,19.7,10.2,0.0,599.99,599.99,220.18458381317816
2013-04-13,Los Angeles,23.0,15.1,37.8,91.184,638.288,231.927756271292
2013-04-13,Los Angeles,23.0,15.1,37.8,13.208,13.208,231.927756271292
2013-12-05,San Francisco,27.2,18.7,0.1,104.85,104.85,215.92109159161205
2011-11-11,Los Angeles,20.7,14.5,49.5,10.16,30.48,249.98893796724852
2011-11-11,Los Angeles,20.7,14.5,49.5,112.648,112.648,249.98893796724852
2012-04-02,Los Angeles,21.5,13.9,34.1,23.992,71.976,236.1163027161484
2014-10-03,Springfield,20.8,10.8,0.0,36.294000000000004,217.764,214.6385257791498
2014-10-03,Springfield,20.8,10.8,0.0,6.5120000000000005,39.072,214.6385257791498
2014-10-03,Springfield,20.8,10.8,0.0,3.2340000000000004,22.638,214.6385257791498
2014-10-03,Springfield,20.8,10.8,0.0,13.592,95.144,214.6385257791498
2011-09-29,New York City,24.9,16.9,16.4,155.06,1395.54,225.43871425649544
2011-09-29,New York City,24.9,16.9,16.4,29.34,117.36,225.43871425649544
2011-09-29,New York City,24.9,16.9,16.4,6.3,18.9,225.43871425649544
2011-09-29,New York City,24.9,16.9,16.4,38.76,77.52,225.43871425649544
2011-08-20,Chicago,31.8,22.0,4.3,210.686,421.372,199.27801050485283
2014-05-13,Springfield,20.4,11.8,0.2,3.424,10.272,225.94680141068272
2012-03-22,San Diego,28.2,21.5,0.0,26.38,105.52,228.0157644479224
2012-03-22,San Diego,28.2,21.5,0.0,45.98,91.96,228.0157644479224
2012-03-22,San Diego,28.2,21.5,0.0,495.992,1487.976,228.0157644479224
2012-07-02,New York City,31.0,20.3,0.0,6.48,19.44,193.15347112623363
2014-05-13,San Francisco,29.2,20.0,0.1,119.31,238.62,207.42780390443107
2014-05-13,San Francisco,29.2,20.0,0.1,7.77,7.77,207.42780390443107
2014-05-13,San Francisco,29.2,20.0,0.1,57.096000000000004,285.48,207.42780390443107
2014-05-13,San Francisco,29.2,20.0,0.1,4.792,19.168,207.42780390443107
2011-05-02,Columbus,18.8,11.4,15.2,8.712,26.136,239.51481645629505
2014-09-04,New York City,29.2,19.3,0.0,104.85,419.4,202.09053845368257
2014-09-04,New York City,29.2,19.3,0.0,90.801,90.801,202.09053845368257
2014-09-04,New York City,29.2,19.3,0.0,90.882,181.764,202.09053845368257
2014-09-04,New York City,29.2,19.3,0.0,2.78,5.56,202.09053845368257
2012-07-18,San Diego,28.4,21.6,0.8,129.99,519.96,227.0398513875939
2014-11-28,Los Angeles,22.7,14.1,7.6,14.392,57.568,223.24267383024835
2012-03-27,Seattle,-2.8,-11.8,0.0,16.740000000000002,83.7,259.6359849041253
2012-11-17,San Diego,25.8,22.7,15.9,103.992,415.968,261.2212298041913
2012-11-17,San Diego,25.8,22.7,15.9,60.98,304.9,261.2212298041913
2012-11-17,San Diego,25.8,22.7,15.9,20.24,80.96,261.2212298041913
2012-11-17,San Diego,25.8,22.7,15.9,111.03,777.21,261.2212298041913
2012-11-17,San Diego,25.8,22.7,15.9,6.4799999999999995,32.4,261.2212298041913
2012-11-17,San Diego,25.8,22.7,15.9,112.784,225.568,261.2212298041913
2012-11-17,San Diego,25.8,22.7,15.9,12.200000000000001,36.6,261.2212298041913
2012-04-29,Philadelphia,17.8,5.3,0.0,3.984,7.968,200.3753111222702
2013-01-04,Philadelphia,2.9,-2.2,0.0,4.672,4.672,280.27055070726595
2013-01-04,Philadelphia,2.9,-2.2,0.0,17.43,104.58,280.27055070726595
2014-03-31,Columbus,17.9,10.3,1.7,59.76,59.76,237.70474723247003
2012-04-07,Philadelphia,15.5,3.3,0.0,3.9120000000000004,11.736,206.3012993358343
2013-09-06,New York City,20.7,13.2,0.0,48.04,192.16,233.8132620938073
2013-09-19,San Diego,27.5,24.2,4.7,400.784,801.568,255.5839523513123
2013-09-19,San Diego,27.5,24.2,4.7,40.99,368.91,255.5839523513123
2013-09-19,San Diego,27.5,24.2,4.7,98.392,885.528,255.5839523513123
2013-03-14,San Francisco,28.1,20.1,10.5,14.14,28.28,219.6193730051404
2013-03-14,San Francisco,28.1,20.1,10.5,1637.53,4912.59,219.6193730051404
2011-10-16,San Francisco,25.0,18.9,18.5,4.784,14.352,239.9993958631046
2011-10-16,San Francisco,25.0,18.9,18.5,59.99,179.97,239.9993958631046
2013-11-22,Chicago,30.4,21.7,2.1,38.432,38.432,209.58385801569156
2013-11-22,Chicago,30.4,21.7,2.1,10.784,21.568,209.58385801569156
2013-11-22,Chicago,30.4,21.7,2.1,27.191999999999997,81.576,209.58385801569156
2014-09-10,Los Angeles,25.5,14.0,56.3,33.29,99.87,202.9331410614536
2011-11-01,Los Angeles,22.2,14.7,12.4,14.799999999999999,44.4,233.01169466079057
2011-11-01,Los Angeles,22.2,14.7,12.4,4.279999999999999,21.4,233.01169466079057
2014-01-13,San Francisco,28.8,19.8,0.0,9.78,9.78,209.57015123129196
2012-11-20,San Francisco,27.8,21.2,0.0,2.688,24.192,229.41016118324416
2014-11-07,San Francisco,27.3,19.4,0.1,19.98,59.94,220.32656744081868
2014-11-07,San Francisco,27.3,19.4,0.1,11.34,45.36,220.32656744081868
2014-11-07,San Francisco,27.3,19.4,0.1,5.279999999999999,26.4,220.32656744081868
2014-11-07,San Francisco,27.3,19.4,0.1,10.35,41.4,220.32656744081868
2014-11-07,San Francisco,27.3,19.4,0.1,16.95,16.95,220.32656744081868
2013-12-18,Seattle,-27.5,-31.0,0.0,15.51,46.53,340.6055822745668
2012-09-17,New York City,24.5,12.8,0.0,2.98,14.9,195.84530293645705
2012-09-17,New York City,24.5,12.8,0.0,12.53,87.71,195.84530293645705
2012-09-17,New York City,24.5,12.8,0.0,99.882,199.764,195.84530293645705
2012-09-17,New York City,24.5,12.8,0.0,23.65,94.6,195.84530293645705
2012-09-17,New York City,24.5,12.8,0.0,704.784,4228.704,195.84530293645705
2012-09-17,New York City,24.5,12.8,0.0,400.784,2003.92,195.84530293645705
2012-09-17,New York City,24.5,12.8,0.0,69.99,209.97,195.84530293645705
2012-09-17,New York City,24.5,12.8,0.0,329.95,659.9,195.84530293645705
2012-09-17,New York City,24.5,12.8,0.0,55.48,110.96,195.84530293645705
2012-09-17,New York City,24.5,12.8,0.0,16.95,67.8,195.84530293645705
2013-11-27,New York City,15.1,1.3,50.4,156.588,313.176,201.16612450974128
2014-11-20,Springfield,18.4,9.9,14.5,3.2800000000000002,22.96,231.69247923195712
2014-07-08,Philadelphia,33.5,23.2,0.6,29.069999999999997,87.21,192.31138306713476
2014-07-08,Philadelphia,33.5,23.2,0.6,5.184,15.552,192.31138306713476
2014-07-08,Philadelphia,33.5,23.2,0.6,341.994,683.988,192.31138306713476
2014-07-08,Philadelphia,33.5,23.2,0.6,4.4639999999999995,13.392,192.31138306713476
2014-07-08,Philadelphia,33.5,23.2,0.6,5.592,16.776,192.31138306713476
2014-07-08,Philadelphia,33.5,23.2,0.6,263.96,527.92,192.31138306713476
2013-07-05,Seattle,12.0,2.5,0.0,5.08,25.4,232.38416986636852
2013-07-05,Seattle,12.0,2.5,0.0,59.16,177.48,232.38416986636852
2013-07-05,Seattle,12.0,2.5,0.0,23.992,71.976,232.38416986636852
2014-10-13,Los Angeles,21.2,13.8,11.6,36.32,435.84,235.2550971811908
2014-10-13,Los Angeles,21.2,13.8,11.6,2.94,5.88,235.2550971811908
2013-08-07,Los Angeles,24.8,14.4,38.8,52.792,211.168,210.1866189914512
2011-08-25,Los Angeles,23.5,14.2,28.9,6.28,6.28,219.35602146126837
2011-08-25,Los Angeles,23.5,14.2,28.9,19.02,95.1,219.35602146126837
2011-08-25,Los Angeles,23.5,14.2,28.9,6.48,25.92,219.35602146126837
2011-08-25,Los Angeles,23.5,14.2,28.9,12.21,48.84,219.35602146126837
2014-04-16,Houston,7.7,-2.8,0.1,5.184,20.736,231.6031070751416
2011-03-30,New York City,9.7,-1.9,0.0,2.1,10.5,220.05450995307
2013-03-13,San Francisco,28.3,20.0,21.1,135.31,676.55,218.3668944814379
2013-03-13,San Francisco,28.3,20.0,21.1,30.98,154.9,218.3668944814379
2013-03-13,San Francisco,28.3,20.0,21.1,7.64,30.56,218.3668944814379
2013-03-13,San Francisco,28.3,20.0,21.1,256.784,770.352,218.3668944814379
2014-02-10,Los Angeles,21.8,13.9,26.0,5.28,21.12,232.33022363926332
2011-11-11,Los Angeles,20.7,14.5,49.5,63.992,575.928,249.98893796724852
2011-11-11,Los Angeles,20.7,14.5,49.5,3.89,7.78,249.98893796724852
2011-11-11,Los Angeles,20.7,14.5,49.5,30.98,123.92,249.98893796724852
2014-08-21,San Francisco,31.6,19.9,0.0,5.739999999999999,17.22,184.5963339783204
2014-08-21,San Francisco,31.6,19.9,0.0,37.76,226.56,184.5963339783204
2014-08-21,San Francisco,31.6,19.9,0.0,35.96,107.88,184.5963339783204
2013-01-15,New York City,4.6,2.2,4.3,40.99,81.98,298.6609005384514
2011-07-20,San Diego,29.4,21.8,0.0,104.85,104.85,219.26866221024133
2011-07-20,San Diego,29.4,21.8,0.0,4.352,8.704,219.26866221024133
2011-07-20,San Diego,29.4,21.8,0.0,4.98,19.92,219.26866221024133
2011-07-20,San Diego,29.4,21.8,0.0,14.340000000000002,43.02,219.26866221024133
2014-02-07,New York City,-1.9,-13.0,0.0,240.784,240.784,242.23636715053976
2012-12-25,New York City,6.5,-1.0,0.6,207.48,414.96,256.38740849256203
